Datetime,Tweet Id,Link,Text,Username,Total replycount,Total retweetcount,Source,Total likecount
2022-11-11 21:54:12+00:00,1591187561472757761,https://twitter.com/jack/status/1591187561472757761,@MoonboyDegen Sungirl,jack,15,11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",115
2022-11-11 21:53:35+00:00,1591187408489521154,https://twitter.com/jack/status/1591187408489521154,@indieroller seriously,jack,25,11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",171
2022-11-11 21:50:52+00:00,1591186725740900352,https://twitter.com/jack/status/1591186725740900352,@gino agree!,jack,5,4,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",24
2022-11-11 21:50:28+00:00,1591186625270145025,https://twitter.com/jack/status/1591186625270145025,@imVaidikTrivedi on the roadmap,jack,6,5,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",42
2022-11-11 13:43:36+00:00,1591064097743056896,https://twitter.com/jack/status/1591064097743056896,you can now follow people on TIDAL,jack,257,183,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1555
2022-11-11 04:20:22+00:00,1590922357354688513,https://twitter.com/jack/status/1590922357354688513,@thebitchycrab 🫂,jack,13,14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",144
2022-11-08 18:43:38+00:00,1590052440296284160,https://twitter.com/jack/status/1590052440296284160,@digiphile @yoyoel @Twitter @verified @ev @paraga @Policy the verification program has been problematic from day one. I'm happy it's getting a reboot and current plan will address a lot (and inform next moves most importantly).,jack,39,40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",218
2022-11-08 18:39:50+00:00,1590051486683525120,https://twitter.com/jack/status/1590051486683525120,@nagoLnoJ @blocks @HRF @Farida_N facts,jack,14,12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",139
2022-11-08 01:02:08+00:00,1589785306668339202,https://twitter.com/jack/status/1589785306668339202,yes,jack,251,197,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2276
2022-11-07 15:18:36+00:00,1589638456963391489,https://twitter.com/jack/status/1589638456963391489,@CarlEveCrime @elonmusk was designed to scale everywhere…but have to start somewhere.,jack,31,10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",155
2022-11-07 15:17:39+00:00,1589638215082049536,https://twitter.com/jack/status/1589638215082049536,@imcorinnemec @elonmusk It’s not competitive. Will be supportive.,jack,79,34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",489
2022-11-07 15:07:42+00:00,1589635710805766144,https://twitter.com/jack/status/1589635710805766144,@Timcast that’ll get me,jack,178,60,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2436
2022-11-07 03:59:36+00:00,1589467578015309825,https://twitter.com/jack/status/1589467578015309825,@jhook50 @greg16676935420 @elonmusk Says who,jack,99,14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",454
2022-11-07 03:41:44+00:00,1589463085223673856,https://twitter.com/jack/status/1589463085223673856,@anthonynoto @elonmusk ❓,jack,49,22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",319
2022-11-07 03:36:01+00:00,1589461646472523776,https://twitter.com/jack/status/1589461646472523776,@greg16676935420 @elonmusk Que?,jack,120,31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",717
2022-11-07 03:34:31+00:00,1589461265864589313,https://twitter.com/jack/status/1589461265864589313,@Roothlus Apologies,jack,52,29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",465
2022-11-07 03:30:58+00:00,1589460375405461504,https://twitter.com/jack/status/1589460375405461504,@BillyM2k You’re the best,jack,45,36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",733
2022-11-07 03:30:01+00:00,1589460132576235521,https://twitter.com/jack/status/1589460132576235521,@jukusho @sudsidle 2006,jack,8,7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",77
2022-11-07 03:28:20+00:00,1589459710310514689,https://twitter.com/jack/status/1589459710310514689,@meditativezebra @elonmusk Burn to the ground for who?,jack,84,15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",340
2022-11-07 03:23:23+00:00,1589458463289397248,https://twitter.com/jack/status/1589458463289397248,"@elonmusk Agree, but that wasn’t reason for the name. Descriptive is always better, but don’t think “community” or “notes” is the right descriptor",jack,484,108,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1964
2022-11-07 03:20:40+00:00,1589457780507029504,https://twitter.com/jack/status/1589457780507029504,@stillgray @elonmusk Name doesn’t matter,jack,253,27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",981
2022-11-07 03:13:05+00:00,1589455874804051968,https://twitter.com/jack/status/1589455874804051968,@elonmusk Community notes is the most boring Facebook name ever,jack,807,636,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",18304
2022-11-07 03:07:42+00:00,1589454516713181184,https://twitter.com/jack/status/1589454516713181184,@KatzOnEarth @MOARBTC @elonmusk Thank you Microsoft,jack,14,9,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",167
2022-11-07 03:07:20+00:00,1589454424476626945,https://twitter.com/jack/status/1589454424476626945,@coryprovost might collapse the system? Who knows. Hugely complex.,jack,34,29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",379
2022-11-07 03:05:28+00:00,1589453955779637250,https://twitter.com/jack/status/1589453955779637250,@sudsidle When was that exactly?,jack,15,8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",158
2022-11-07 03:04:45+00:00,1589453776166875137,https://twitter.com/jack/status/1589453776166875137,@SPIShiba @elonmusk Team has done great work on it from day 1,jack,67,17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",499
2022-11-07 03:03:54+00:00,1589453561339219970,https://twitter.com/jack/status/1589453561339219970,@Eian @AjitPai @elonmusk https://t.co/9wSDaVMYW6,jack,27,18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",497
2022-11-07 02:55:55+00:00,1589451555102564353,https://twitter.com/jack/status/1589451555102564353,@bungdan Haha on me for not noticing everything,jack,44,14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",348
2022-11-07 02:54:46+00:00,1589451264555118593,https://twitter.com/jack/status/1589451264555118593,"@dgoold Don’t trust, verify",jack,92,79,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1184
2022-11-07 02:54:12+00:00,1589451119821873153,https://twitter.com/jack/status/1589451119821873153,@bassace514 @elonmusk Agree,jack,87,20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",631
2022-11-07 02:50:53+00:00,1589450286527303680,https://twitter.com/jack/status/1589450286527303680,@a8hi_b Came in last year b,jack,128,45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4230
2022-11-07 02:50:22+00:00,1589450154884882432,https://twitter.com/jack/status/1589450154884882432,@BowTiedWaterDog Yes I know,jack,67,13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",995
2022-11-07 02:48:26+00:00,1589449670337916931,https://twitter.com/jack/status/1589449670337916931,"@elonmusk I still think…Birdwatch is a far better name 

And “more informative” a far better goal",jack,1326,662,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",16622
2022-11-07 02:35:44+00:00,1589446474391486464,https://twitter.com/jack/status/1589446474391486464,@Miki__Yoshi @chrismessina I didn’t “dump my bag”,jack,52,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",241
2022-11-07 02:35:23+00:00,1589446383865499649,https://twitter.com/jack/status/1589446383865499649,@chrismessina Your words not mine?,jack,7,3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",107
2022-11-07 02:30:04+00:00,1589445047673503744,https://twitter.com/jack/status/1589445047673503744,@mikuhl_ @dominicditanna yup,jack,49,46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1635
2022-11-07 02:25:02+00:00,1589443780590960640,https://twitter.com/jack/status/1589443780590960640,@AjitPai @elonmusk Yes whatever,jack,335,63,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3474
2022-11-07 02:23:15+00:00,1589443333528891392,https://twitter.com/jack/status/1589443333528891392,@chrismessina One wrong move doesn’t validate another,jack,51,58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1524
2022-11-07 02:18:36+00:00,1589442162718277633,https://twitter.com/jack/status/1589442162718277633,"these tracking additions when sharing a tweet are a step backwards

nothing needed after the ? https://t.co/v7eCFaAT99",jack,2439,2787,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",32511
2022-11-07 02:11:58+00:00,1589440492399628288,https://twitter.com/jack/status/1589440492399628288,@BestLiveAudio @BillyM2k @bluesky Moving fast. Not competitive to Twitter. Supportive.,jack,21,29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",239
2022-11-07 02:07:16+00:00,1589439311547891714,https://twitter.com/jack/status/1589439311547891714,@oranicuhh it def will never die,jack,42,29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",364
2022-11-07 02:05:57+00:00,1589438978113294336,https://twitter.com/jack/status/1589438978113294336,@elonmusk accurate to who?,jack,10584,5015,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",93795
2022-11-07 02:03:55+00:00,1589438466429194241,https://twitter.com/jack/status/1589438466429194241,@ndrew_lawrence no,jack,22,7,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",110
2022-11-07 02:03:44+00:00,1589438421298446336,https://twitter.com/jack/status/1589438421298446336,@BillyM2k agree,jack,21,5,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",255
2022-11-07 02:00:54+00:00,1589437709185323008,https://twitter.com/jack/status/1589437709185323008,@ubiquity75 I didn't say that.,jack,11,4,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",54
2022-11-05 15:17:00+00:00,1588913278566436865,https://twitter.com/jack/status/1588913278566436865,"I am grateful for, and love, everyone who has ever worked on Twitter. I don't expect that to be mutual in this moment...or ever…and I understand. 💙",jack,1993,2736,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",33370
2022-11-05 15:17:00+00:00,1588913276980633600,https://twitter.com/jack/status/1588913276980633600,Folks at Twitter past and present are strong and resilient. They will always find a way no matter how difficult the moment. I realize many are angry with me. I own the responsibility for why everyone is in this situation: I grew the company size too quickly. I apologize for that.,jack,12805,14221,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",113334
2022-11-03 22:01:37+00:00,1588290326824833024,https://twitter.com/jack/status/1588290326824833024,@mattgreer keep in mind greater bitcoin adoption would significantly advance our entire business globally. our future is much better with it.,jack,212,77,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",784
2022-10-31 02:34:57+00:00,1586909561260326912,https://twitter.com/jack/status/1586909561260326912,@RUDEDOGE_X no,jack,34,14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",409
2022-10-31 02:28:32+00:00,1586907947241799685,https://twitter.com/jack/status/1586907947241799685,https://t.co/8dX82cJEht,jack,706,1277,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7102
2022-10-27 21:09:50+00:00,1585740580876800000,https://twitter.com/jack/status/1585740580876800000,about our #bitcoin hardware…,jack,337,329,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2458
2022-10-27 20:05:06+00:00,1585724288274931714,https://twitter.com/jack/status/1585724288274931714,web5 is happening https://t.co/DESDogeXwA,jack,1573,2548,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",13833
2022-10-22 14:24:15+00:00,1583826572620226560,https://twitter.com/jack/status/1583826572620226560,https://t.co/cd0CbIB5tB,jack,201,261,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1875
2022-10-19 19:27:15+00:00,1582815660777709568,https://twitter.com/jack/status/1582815660777709568,https://t.co/wm16dFo2GK,jack,88,84,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",388
2022-10-19 04:02:58+00:00,1582583058821046273,https://twitter.com/jack/status/1582583058821046273,@PrestonPysh @LeeWallisUK Eventually!,jack,35,16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",528
2022-10-19 02:36:47+00:00,1582561368720359425,https://twitter.com/jack/status/1582561368720359425,@AThrouvalas no tokens,jack,67,69,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1022
2022-10-18 20:48:20+00:00,1582473679669460992,https://twitter.com/jack/status/1582473679669460992,@Sean00990 @Johnnyfriel2 depends on what you’re trying to do with it and who you’re submitting it to,jack,5,5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",42
2022-10-18 20:42:11+00:00,1582472130486095872,https://twitter.com/jack/status/1582472130486095872,"@znmead @at_protocol @desoprotocol competition in this space is a good thing, not to anyone’s peril

(Deso can use this protocol too)",jack,23,28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",134
2022-10-18 20:27:59+00:00,1582468555265564672,https://twitter.com/jack/status/1582468555265564672,@Xx_WiReD_xX Yes,jack,5,13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",288
2022-10-18 20:18:58+00:00,1582466287745519616,https://twitter.com/jack/status/1582466287745519616,@iowegun Only thing that will survive,jack,19,7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",111
2022-10-18 20:16:45+00:00,1582465730049544193,https://twitter.com/jack/status/1582465730049544193,@AnnicerisDruss Of course,jack,3,6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",134
2022-10-18 20:15:40+00:00,1582465456165638144,https://twitter.com/jack/status/1582465456165638144,@JFK_SDCA @wongmjane @at_protocol It’s a competitor to any company trying to own the underlying fundamentals for social media or the data of the people using it,jack,72,62,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",332
2022-10-18 20:12:24+00:00,1582464636779368451,https://twitter.com/jack/status/1582464636779368451,@BrantlyMillegan No I can’t,jack,64,8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",118
